onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	MS2	1
26	6.0	CS3	1
36	6.0	CS3	1
46	6.0	CS1	0
56	6.0	CS1	1
70	6.0	MS3	1
80	6.0	MS1	1
90	6.0	MS1	1
100	6.0	MS2	0
110	6.0	CS1	1
122	6.0	MS3	1
134	6.0	MS4	1
144	6.0	MS3	1
154	6.0	CS4	1
164	6.0	MS4	1
174	6.0	CS3	1
184	6.0	CS2	0
194	6.0	MS2	1
208	6.0	MS1	1
218	6.0	MS4	1
232	6.0	CS2	1
242	6.0	MS1	1
254	6.0	CS2	0
264	6.0	MS3	1
274	6.0	MS2	1
288	6.0	CS2	1
298	6.0	CS3	1
308	6.0	CS4	1
318	6.0	CS1	1
330	6.0	MS4	1
340	6.0	MS4	1
352	6.0	CS1	1
362	6.0	MS3	1
374	6.0	CS4	1
388	6.0	CS4	1
400	6.0	MS1	1
412	6.0	CS3	1
426	6.0	MS2	1
438	6.0	CS2	1
