onset	duration	trial_type	correct
4	6.0	MS1	1
16	6.0	MS3	1
26	6.0	CS1	1
36	6.0	MS1	0
46	6.0	MS4	1
62	6.0	CS1	1
72	6.0	CS3	1
86	6.0	MS4	1
96	6.0	CS2	1
110	6.0	MS2	0
124	6.0	MS3	1
134	6.0	CS4	1
146	6.0	MS2	1
156	6.0	MS2	1
168	6.0	CS4	1
178	6.0	CS3	1
188	6.0	CS1	1
198	6.0	CS4	1
208	6.0	MS2	0
218	6.0	MS3	1
228	6.0	MS1	1
238	6.0	CS4	1
248	6.0	CS2	1
258	6.0	MS1	1
270	6.0	CS3	1
282	6.0	MS3	1
294	6.0	CS2	1
306	6.0	CS1	1
318	6.0	CS1	1
330	6.0	CS2	1
340	6.0	MS3	1
350	6.0	MS4	1
360	6.0	MS4	1
372	6.0	MS1	1
382	6.0	CS3	0
398	6.0	CS4	1
408	6.0	MS4	1
418	6.0	MS2	0
428	6.0	CS3	1
438	6.0	CS2	1
