onset	duration	trial_type	correct
4	6.0	CS4	1
16	6.0	MS1	1
28	6.0	MS2	1
40	6.0	MS4	1
50	6.0	MS3	1
60	6.0	CS3	1
70	6.0	CS4	1
84	6.0	MS1	1
96	6.0	CS3	1
106	6.0	MS4	0
116	6.0	CS2	1
126	6.0	CS2	1
136	6.0	MS3	1
146	6.0	CS1	1
156	6.0	MS4	1
166	6.0	CS1	1
178	6.0	CS4	1
190	6.0	MS4	1
206	6.0	CS3	1
218	6.0	MS1	1
230	6.0	MS3	1
240	6.0	CS4	0
250	6.0	CS3	1
262	6.0	MS3	1
276	6.0	CS2	0
286	6.0	MS2	1
296	6.0	MS4	1
310	6.0	CS2	1
322	6.0	CS1	1
332	6.0	CS2	1
342	6.0	CS1	1
352	6.0	MS2	1
362	6.0	CS4	1
372	6.0	CS1	1
386	6.0	MS2	1
396	6.0	MS1	1
406	6.0	MS2	0
418	6.0	MS3	1
428	6.0	MS1	0
438	6.0	CS3	1
