onset	duration	trial_type	correct
4	6.0	CS4	0
16	6.0	CS3	1
28	6.0	CS2	1
38	6.0	MS3	1
48	6.0	MS2	1
58	6.0	CS3	1
68	6.0	CS3	1
78	6.0	MS4	1
94	6.0	CS1	1
106	6.0	MS4	0
116	6.0	MS1	1
126	6.0	MS3	1
138	6.0	MS2	1
148	6.0	MS1	1
160	6.0	MS3	1
170	6.0	CS4	1
186	6.0	MS4	1
200	6.0	MS3	1
212	6.0	CS1	1
222	6.0	CS1	1
232	6.0	CS2	1
244	6.0	CS4	1
256	6.0	MS1	1
272	6.0	CS3	1
282	6.0	CS4	1
298	6.0	MS1	1
312	6.0	CS3	1
326	6.0	MS2	1
338	6.0	CS1	1
352	6.0	CS2	1
362	6.0	MS2	1
372	6.0	MS4	1
382	6.0	MS4	1
396	6.0	CS4	1
406	6.0	CS2	1
416	6.0	MS1	1
428	6.0	CS2	1
440	6.0	CS1	1
456	6.0	MS2	1
466	6.0	MS3	1
