onset	duration	trial_type	correct
4	6.0	CS1	1
16	6.0	MS3	1
28	6.0	MS1	1
38	6.0	MS3	1
48	6.0	CS1	1
58	6.0	CS1	1
68	6.0	CS2	1
82	6.0	MS3	1
92	6.0	MS4	1
102	6.0	CS2	1
112	6.0	MS4	1
122	6.0	MS2	1
136	6.0	MS1	1
146	6.0	MS2	1
156	6.0	CS1	1
166	6.0	MS3	1
182	6.0	CS3	1
196	6.0	CS4	1
206	6.0	MS2	1
216	6.0	CS3	1
226	6.0	CS2	1
236	6.0	CS2	1
250	6.0	MS1	1
260	6.0	CS3	1
270	6.0	MS1	1
284	6.0	MS2	1
296	6.0	CS2	1
314	6.0	CS4	1
324	6.0	CS3	1
334	6.0	CS4	1
346	6.0	CS1	1
364	6.0	CS3	1
376	6.0	MS4	1
392	6.0	MS2	1
402	6.0	MS3	1
414	6.0	MS4	1
426	6.0	CS4	1
436	6.0	MS4	1
450	6.0	CS4	1
464	6.0	MS1	1
