onset	duration	trial_type	correct
4	6.0	CS3	1
18	6.0	CS4	0
28	6.0	MS1	1
42	6.0	CS3	1
54	6.0	MS2	1
64	6.0	CS4	1
74	6.0	CS4	1
86	6.0	CS1	1
100	6.0	MS4	1
112	6.0	MS1	1
122	6.0	CS2	1
138	6.0	MS4	1
150	6.0	MS2	1
164	6.0	MS2	1
176	6.0	CS4	1
188	6.0	CS3	1
198	6.0	CS1	1
208	6.0	MS2	1
220	6.0	MS3	1
232	6.0	MS1	1
248	6.0	CS1	1
260	6.0	CS3	1
278	6.0	MS1	1
290	6.0	MS3	1
300	6.0	CS3	1
310	6.0	MS4	0
322	6.0	CS2	1
336	6.0	CS2	1
346	6.0	CS1	1
356	6.0	CS1	1
372	6.0	MS4	1
382	6.0	MS1	1
392	6.0	MS3	1
402	6.0	MS3	1
414	6.0	CS2	1
424	6.0	MS3	1
434	6.0	CS4	1
444	6.0	MS4	1
454	6.0	MS2	1
464	6.0	CS2	1
