onset	duration	trial_type	correct
4	6.0	CS4	1
16	6.0	CS3	1
28	6.0	CS3	1
38	6.0	MS4	1
48	6.0	CS1	1
58	6.0	CS2	1
68	6.0	MS4	1
80	6.0	MS1	0
92	6.0	MS3	1
104	6.0	MS3	1
114	6.0	CS3	1
124	6.0	CS1	0
136	6.0	CS1	1
146	6.0	MS2	1
164	6.0	MS3	1
174	6.0	CS2	1
184	6.0	CS3	0
196	6.0	CS2	1
206	6.0	MS3	1
216	6.0	MS2	1
228	6.0	CS1	1
238	6.0	MS1	1
248	6.0	MS1	1
260	6.0	MS4	1
270	6.0	MS1	0
286	6.0	CS3	1
300	6.0	MS2	1
310	6.0	CS2	1
320	6.0	CS2	0
332	6.0	MS1	1
342	6.0	MS4	1
352	6.0	CS4	1
362	6.0	MS4	1
376	6.0	MS2	1
386	6.0	MS3	1
396	6.0	CS4	1
408	6.0	CS4	1
418	6.0	CS4	1
428	6.0	MS2	1
438	6.0	CS1	1
