onset	duration	trial_type	correct
4	6.0	MS2	0
14	6.0	MS4	1
24	6.0	MS2	1
34	6.0	MS2	1
46	6.0	MS2	1
56	6.0	MS3	0
68	6.0	CS4	1
80	6.0	MS3	1
90	6.0	CS1	1
100	6.0	CS3	0
110	6.0	MS3	1
120	6.0	CS3	1
132	6.0	MS3	1
142	6.0	MS1	0
152	6.0	CS1	1
168	6.0	MS1	1
178	6.0	CS2	1
188	6.0	CS4	1
198	6.0	CS3	0
210	6.0	CS3	1
222	6.0	MS1	1
232	6.0	CS4	1
242	6.0	MS1	1
252	6.0	MS1	1
266	6.0	CS2	1
278	6.0	CS1	1
290	6.0	MS4	1
306	6.0	CS4	1
316	6.0	CS2	1
326	6.0	MS2	1
336	6.0	CS3	0
346	6.0	MS4	1
358	6.0	MS4	1
370	6.0	CS1	1
380	6.0	CS4	1
396	6.0	CS1	1
406	6.0	MS4	1
416	6.0	CS2	1
428	6.0	MS3	1
438	6.0	CS2	1
