onset	duration	trial_type	correct
4	6.0	CS4	0
14	6.0	CS3	1
24	6.0	CS2	1
34	6.0	MS1	1
48	6.0	MS1	1
60	6.0	CS1	1
70	6.0	MS2	1
82	6.0	CS3	1
92	6.0	MS2	1
104	6.0	MS4	1
114	6.0	CS4	1
124	6.0	MS3	1
134	6.0	CS2	1
144	6.0	CS2	1
156	6.0	MS3	1
168	6.0	MS4	1
178	6.0	MS4	1
188	6.0	CS1	1
198	6.0	MS1	1
208	6.0	CS3	1
218	6.0	CS1	1
232	6.0	MS1	1
246	6.0	CS1	0
256	6.0	CS1	1
266	6.0	MS3	1
278	6.0	MS2	1
288	6.0	MS3	1
298	6.0	CS3	1
308	6.0	CS4	1
320	6.0	MS4	1
332	6.0	CS2	1
342	6.0	MS4	1
354	6.0	MS1	1
364	6.0	CS4	1
376	6.0	MS3	1
386	6.0	MS2	1
400	6.0	CS4	1
412	6.0	CS3	1
428	6.0	MS2	1
438	6.0	CS2	1
