onset	duration	trial_type	correct
4	6.0	MS2	1
16	6.0	CS2	1
26	6.0	MS4	1
36	6.0	MS2	1
50	6.0	MS1	1
60	6.0	MS4	1
70	6.0	MS3	1
80	6.0	MS2	1
90	6.0	CS1	1
100	6.0	MS3	1
110	6.0	MS4	1
122	6.0	CS1	1
134	6.0	CS3	0
144	6.0	CS1	1
154	6.0	CS2	1
164	6.0	CS1	1
176	6.0	CS1	1
186	6.0	CS3	1
196	6.0	CS4	1
206	6.0	MS2	0
216	6.0	CS4	1
230	6.0	MS3	1
242	6.0	CS3	1
252	6.0	MS1	1
264	6.0	CS4	1
276	6.0	CS2	1
290	6.0	MS4	1
300	6.0	CS2	1
310	6.0	CS3	1
320	6.0	MS3	1
330	6.0	MS1	1
340	6.0	CS4	1
352	6.0	CS3	1
368	6.0	MS4	1
384	6.0	MS2	1
396	6.0	MS3	1
406	6.0	CS4	1
416	6.0	MS1	1
426	6.0	CS2	1
438	6.0	MS1	1
