onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	CS4	1
24	6.0	MS2	1
34	6.0	CS1	0
44	6.0	MS4	1
56	6.0	MS2	1
66	6.0	MS2	1
76	6.0	MS1	0
86	6.0	CS1	1
96	6.0	CS1	1
108	6.0	CS3	1
122	6.0	CS1	1
132	6.0	MS3	1
146	6.0	CS2	0
156	6.0	MS4	1
170	6.0	CS2	1
180	6.0	CS3	0
190	6.0	MS4	1
200	6.0	MS1	1
212	6.0	CS2	1
228	6.0	CS2	1
240	6.0	MS3	1
250	6.0	CS4	1
260	6.0	CS1	1
270	6.0	CS4	1
284	6.0	MS3	1
294	6.0	MS4	1
304	6.0	MS3	1
314	6.0	CS3	1
324	6.0	CS3	1
334	6.0	MS1	1
344	6.0	MS3	1
358	6.0	CS4	1
368	6.0	CS3	1
378	6.0	MS2	1
390	6.0	MS4	1
404	6.0	MS1	1
418	6.0	MS2	1
428	6.0	CS2	1
438	6.0	CS4	0
