onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS4	1
24	6.0	MS1	1
34	6.0	CS1	1
44	6.0	CS2	1
54	6.0	MS4	1
68	6.0	MS4	1
78	6.0	CS3	1
90	6.0	CS2	1
104	6.0	MS3	0
120	6.0	CS4	1
130	6.0	CS1	1
140	6.0	MS2	1
150	6.0	MS3	1
162	6.0	MS1	1
172	6.0	MS2	1
188	6.0	MS1	1
200	6.0	MS1	1
212	6.0	CS3	1
222	6.0	CS2	1
232	6.0	CS2	1
244	6.0	CS2	1
256	6.0	MS3	1
266	6.0	MS1	1
280	6.0	CS1	1
292	6.0	CS4	1
302	6.0	CS3	1
312	6.0	CS3	1
324	6.0	CS4	1
334	6.0	MS4	1
344	6.0	MS2	1
356	6.0	CS3	1
366	6.0	MS2	1
376	6.0	CS4	1
386	6.0	CS4	1
398	6.0	CS1	1
408	6.0	CS1	0
418	6.0	MS3	1
428	6.0	MS3	1
438	6.0	MS4	1
