onset	duration	trial_type	correct
4	6.0	CS2	1
16	6.0	CS3	1
26	6.0	MS2	1
36	6.0	MS2	1
46	6.0	CS2	1
58	6.0	MS1	1
72	6.0	MS1	1
82	6.0	MS4	1
92	6.0	CS1	1
106	6.0	MS3	0
118	6.0	MS3	1
128	6.0	MS3	1
138	6.0	MS2	1
148	6.0	MS1	1
160	6.0	CS1	1
170	6.0	CS2	1
182	6.0	CS2	1
192	6.0	CS4	1
204	6.0	MS4	1
214	6.0	MS1	1
224	6.0	CS1	1
236	6.0	CS2	1
246	6.0	MS2	1
256	6.0	CS4	1
266	6.0	CS3	1
276	6.0	CS1	1
286	6.0	MS3	1
302	6.0	MS4	1
314	6.0	CS3	1
328	6.0	CS4	1
342	6.0	MS1	1
352	6.0	MS3	1
362	6.0	CS3	1
372	6.0	CS3	1
382	6.0	CS4	1
394	6.0	MS2	1
406	6.0	CS4	1
416	6.0	CS1	1
428	6.0	MS4	1
438	6.0	MS4	1
