onset	duration	trial_type	correct
4	6.0	MS3	1
14	6.0	MS1	1
28	6.0	MS2	1
38	6.0	CS3	0
48	6.0	CS1	1
58	6.0	MS2	1
70	6.0	MS3	1
80	6.0	CS4	1
90	6.0	CS3	0
102	6.0	MS1	1
112	6.0	MS3	1
126	6.0	MS4	1
138	6.0	CS1	1
148	6.0	MS4	1
158	6.0	MS4	0
168	6.0	CS4	1
184	6.0	CS1	1
194	6.0	MS3	1
204	6.0	MS2	1
214	6.0	CS1	1
226	6.0	CS3	1
236	6.0	CS2	1
246	6.0	CS3	1
256	6.0	MS1	1
266	6.0	MS2	1
280	6.0	CS1	0
292	6.0	CS4	1
302	6.0	MS4	1
312	6.0	MS1	1
328	6.0	CS2	1
338	6.0	CS2	1
348	6.0	MS2	0
358	6.0	MS1	1
368	6.0	CS4	1
378	6.0	CS2	1
388	6.0	CS4	1
400	6.0	MS4	1
410	6.0	MS3	1
422	6.0	CS2	1
438	6.0	CS3	1
