onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS2	1
24	6.0	CS2	0
34	6.0	MS3	1
44	6.0	CS2	1
54	6.0	MS4	0
64	6.0	MS3	1
80	6.0	CS1	1
90	6.0	MS4	1
100	6.0	MS1	1
110	6.0	CS3	1
120	6.0	MS1	1
132	6.0	CS4	1
146	6.0	CS2	0
158	6.0	CS3	1
170	6.0	MS2	1
180	6.0	CS4	1
190	6.0	CS1	1
204	6.0	MS2	1
216	6.0	MS4	1
230	6.0	MS3	1
240	6.0	MS2	0
250	6.0	CS3	1
264	6.0	MS2	1
276	6.0	CS1	0
286	6.0	CS3	1
296	6.0	CS1	1
306	6.0	CS2	1
316	6.0	CS2	1
328	6.0	CS1	1
338	6.0	MS1	1
348	6.0	CS4	1
362	6.0	CS4	1
372	6.0	MS4	1
382	6.0	MS4	1
394	6.0	MS3	1
404	6.0	MS1	1
418	6.0	MS3	1
428	6.0	CS4	1
438	6.0	CS3	1
