onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	CS1	1
28	6.0	CS3	1
40	6.0	MS4	1
50	6.0	MS3	1
60	6.0	CS2	1
70	6.0	MS4	1
80	6.0	MS1	1
90	6.0	MS1	1
100	6.0	MS2	1
110	6.0	CS1	1
120	6.0	MS4	0
130	6.0	MS4	1
146	6.0	CS2	1
156	6.0	MS1	1
168	6.0	CS4	1
178	6.0	CS2	1
190	6.0	MS2	0
202	6.0	CS4	1
214	6.0	MS3	1
228	6.0	CS2	1
238	6.0	CS4	1
248	6.0	CS1	0
262	6.0	MS1	1
274	6.0	CS3	1
284	6.0	MS3	0
296	6.0	CS1	1
306	6.0	CS1	1
316	6.0	CS2	1
326	6.0	MS2	1
338	6.0	MS3	1
348	6.0	MS1	1
362	6.0	CS4	1
372	6.0	CS3	1
386	6.0	MS2	1
396	6.0	MS2	1
406	6.0	MS4	1
418	6.0	MS3	1
428	6.0	CS3	1
438	6.0	CS4	1
