onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	CS1	0
24	6.0	CS1	1
34	6.0	CS4	0
46	6.0	CS2	1
56	6.0	MS2	1
68	6.0	MS4	0
80	6.0	CS4	1
94	6.0	MS1	1
108	6.0	CS3	1
120	6.0	MS3	1
130	6.0	MS2	0
142	6.0	CS3	1
152	6.0	CS2	1
162	6.0	MS1	1
172	6.0	CS4	1
182	6.0	CS2	1
192	6.0	MS4	1
202	6.0	MS3	1
214	6.0	MS1	1
224	6.0	MS1	1
234	6.0	CS1	1
244	6.0	MS3	1
254	6.0	CS3	1
266	6.0	MS2	1
276	6.0	CS3	1
288	6.0	CS2	1
302	6.0	CS1	1
312	6.0	MS4	1
324	6.0	MS3	1
334	6.0	CS1	1
348	6.0	MS4	0
362	6.0	CS4	1
374	6.0	MS4	1
384	6.0	CS3	1
398	6.0	MS2	0
408	6.0	MS3	0
418	6.0	CS4	1
428	6.0	MS2	1
438	6.0	MS1	1
