onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	MS1	1
26	6.0	MS1	1
36	6.0	CS3	1
46	6.0	CS1	1
58	6.0	CS3	1
72	6.0	CS2	1
82	6.0	MS2	1
94	6.0	CS4	1
104	6.0	CS3	1
114	6.0	MS2	1
124	6.0	CS4	1
134	6.0	CS1	1
144	6.0	MS4	1
158	6.0	MS1	1
168	6.0	MS4	1
178	6.0	CS4	1
190	6.0	CS1	1
206	6.0	MS3	1
218	6.0	MS2	1
228	6.0	CS3	1
238	6.0	CS2	1
250	6.0	MS4	1
260	6.0	MS1	1
276	6.0	CS2	1
286	6.0	CS2	1
296	6.0	MS3	1
312	6.0	CS1	1
322	6.0	MS3	1
332	6.0	CS2	1
342	6.0	CS4	1
352	6.0	MS3	1
366	6.0	CS1	1
378	6.0	MS4	1
396	6.0	MS2	1
414	6.0	MS2	1
426	6.0	CS3	1
444	6.0	MS4	1
456	6.0	MS3	1
466	6.0	MS1	1
