onset	duration	trial_type	correct
4	6.0	MS3	1
20	6.0	MS3	1
32	6.0	CS2	1
42	6.0	MS3	1
52	6.0	MS3	1
62	6.0	MS1	1
74	6.0	MS2	1
90	6.0	MS2	1
100	6.0	CS2	1
112	6.0	MS1	1
130	6.0	MS1	1
140	6.0	MS2	1
150	6.0	CS4	1
162	6.0	CS1	1
172	6.0	CS2	1
184	6.0	CS2	1
194	6.0	MS4	1
204	6.0	CS2	1
218	6.0	CS1	1
228	6.0	MS2	1
242	6.0	CS4	1
254	6.0	MS4	1
264	6.0	MS1	1
274	6.0	CS1	1
286	6.0	MS2	1
296	6.0	MS3	1
306	6.0	CS3	1
318	6.0	MS1	1
330	6.0	CS4	1
340	6.0	MS4	1
354	6.0	CS3	1
368	6.0	MS4	1
378	6.0	CS3	1
394	6.0	CS1	1
410	6.0	MS4	1
426	6.0	CS4	1
436	6.0	CS1	1
450	6.0	CS3	1
460	6.0	CS4	1
470	6.0	CS3	1
