onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS3	1
24	6.0	CS2	1
34	6.0	MS3	1
44	6.0	MS2	1
54	6.0	CS1	1
64	6.0	MS1	1
74	6.0	MS1	1
84	6.0	MS2	1
98	6.0	CS1	1
108	6.0	MS4	1
118	6.0	CS3	1
128	6.0	CS3	1
140	6.0	CS3	1
150	6.0	MS4	1
162	6.0	MS4	1
174	6.0	CS2	1
186	6.0	MS2	1
196	6.0	CS4	1
208	6.0	CS4	1
218	6.0	CS2	1
232	6.0	MS2	1
242	6.0	MS1	1
256	6.0	MS2	1
266	6.0	MS3	0
276	6.0	MS1	1
288	6.0	CS2	1
300	6.0	MS1	1
310	6.0	CS4	1
322	6.0	MS3	1
336	6.0	MS3	1
346	6.0	CS3	1
362	6.0	CS1	1
376	6.0	CS4	1
386	6.0	MS4	1
396	6.0	CS2	0
406	6.0	CS3	1
416	6.0	CS1	1
428	6.0	CS4	1
438	6.0	CS1	1
