onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	CS2	1
24	6.0	CS2	1
34	6.0	MS1	0
44	6.0	CS1	1
54	6.0	MS4	1
64	6.0	CS1	1
76	6.0	CS4	1
86	6.0	MS3	1
96	6.0	CS1	1
106	6.0	CS4	1
116	6.0	CS1	0
126	6.0	MS1	1
140	6.0	CS2	0
152	6.0	CS2	1
162	6.0	MS3	1
172	6.0	MS4	0
182	6.0	MS3	1
192	6.0	MS2	0
204	6.0	CS3	0
214	6.0	MS4	1
226	6.0	CS4	0
240	6.0	CS4	1
250	6.0	CS2	0
260	6.0	CS3	1
276	6.0	MS2	1
292	6.0	MS1	1
304	6.0	CS1	0
318	6.0	MS1	1
328	6.0	CS3	0
340	6.0	MS3	1
352	6.0	MS2	0
364	6.0	MS4	1
376	6.0	MS2	1
386	6.0	CS4	1
396	6.0	CS3	1
406	6.0	MS2	1
416	6.0	MS4	0
426	6.0	MS1	0
438	6.0	MS3	1
