onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	CS1	1
24	6.0	MS4	1
38	6.0	CS4	1
48	6.0	MS2	1
58	6.0	CS2	1
72	6.0	CS2	1
84	6.0	MS3	1
94	6.0	MS3	1
106	6.0	CS1	1
116	6.0	CS4	1
126	6.0	CS4	1
136	6.0	CS1	1
150	6.0	CS3	0
162	6.0	MS1	1
172	6.0	CS4	1
184	6.0	MS3	1
194	6.0	CS2	1
204	6.0	CS3	0
214	6.0	CS2	1
224	6.0	MS1	1
234	6.0	MS1	1
246	6.0	MS4	1
256	6.0	CS3	1
266	6.0	MS4	1
276	6.0	CS2	0
286	6.0	MS2	1
298	6.0	CS3	0
308	6.0	CS1	1
320	6.0	MS2	1
330	6.0	MS3	1
344	6.0	MS4	1
354	6.0	MS3	1
366	6.0	MS2	1
376	6.0	CS3	0
386	6.0	MS1	1
398	6.0	MS1	1
412	6.0	CS4	1
428	6.0	MS2	1
438	6.0	MS4	1
