onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	CS3	0
24	6.0	CS4	1
34	6.0	MS3	0
46	6.0	CS1	1
56	6.0	MS2	0
66	6.0	MS2	1
76	6.0	CS1	1
90	6.0	MS4	1
100	6.0	CS3	1
110	6.0	MS3	1
120	6.0	MS1	1
130	6.0	MS2	1
140	6.0	MS4	1
150	6.0	MS4	1
162	6.0	CS4	1
174	6.0	MS3	0
184	6.0	MS4	1
194	6.0	MS1	1
210	6.0	CS2	0
222	6.0	MS1	1
234	6.0	CS3	0
244	6.0	CS2	0
254	6.0	CS4	1
264	6.0	MS2	1
276	6.0	CS1	1
286	6.0	CS2	1
296	6.0	CS2	1
306	6.0	MS1	1
316	6.0	MS3	0
328	6.0	CS3	0
340	6.0	CS2	1
354	6.0	CS4	1
364	6.0	CS1	1
374	6.0	CS4	1
384	6.0	MS4	1
396	6.0	CS3	1
412	6.0	CS1	1
424	6.0	MS3	1
438	6.0	MS2	1
