onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	MS4	1
24	6.0	MS2	0
38	6.0	MS1	0
48	6.0	CS4	1
58	6.0	MS4	1
68	6.0	CS2	1
78	6.0	MS3	1
88	6.0	MS2	1
100	6.0	CS1	1
110	6.0	CS2	1
122	6.0	MS4	1
134	6.0	MS3	1
146	6.0	MS2	0
156	6.0	MS1	0
168	6.0	CS4	1
178	6.0	CS2	0
188	6.0	CS1	0
198	6.0	MS3	1
208	6.0	MS1	0
218	6.0	CS2	1
232	6.0	CS3	1
242	6.0	CS1	1
252	6.0	MS2	1
262	6.0	CS3	0
274	6.0	MS4	0
286	6.0	CS4	0
296	6.0	MS2	0
306	6.0	CS2	1
318	6.0	CS4	1
328	6.0	CS4	1
344	6.0	MS3	0
354	6.0	CS1	1
368	6.0	MS4	1
380	6.0	MS1	0
390	6.0	CS1	1
400	6.0	CS3	0
410	6.0	CS3	1
422	6.0	MS3	1
438	6.0	MS1	1
