onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	CS3	1
24	6.0	MS2	1
36	6.0	MS3	1
50	6.0	CS2	0
62	6.0	CS4	0
72	6.0	MS4	1
84	6.0	MS1	1
96	6.0	MS3	1
106	6.0	MS3	1
116	6.0	MS1	1
126	6.0	MS2	1
136	6.0	MS4	1
146	6.0	CS1	1
156	6.0	MS4	1
172	6.0	CS4	1
182	6.0	CS1	0
196	6.0	CS2	1
208	6.0	MS1	1
218	6.0	CS3	1
228	6.0	MS1	1
238	6.0	CS4	0
252	6.0	CS3	1
268	6.0	MS4	1
278	6.0	MS4	1
288	6.0	CS4	0
298	6.0	CS2	1
308	6.0	CS3	1
318	6.0	CS1	1
328	6.0	MS3	0
338	6.0	CS3	1
350	6.0	MS2	1
360	6.0	MS3	0
370	6.0	CS2	0
380	6.0	MS1	1
390	6.0	CS2	1
400	6.0	CS1	1
414	6.0	CS4	1
426	6.0	MS2	1
436	6.0	MS2	1
