onset	duration	trial_type	correct
4	6.0	CS2	0
14	6.0	MS3	1
24	6.0	CS2	1
40	6.0	CS4	1
52	6.0	MS2	1
62	6.0	MS3	0
72	6.0	MS2	1
82	6.0	CS1	1
94	6.0	CS2	0
104	6.0	CS4	1
114	6.0	CS3	0
128	6.0	CS4	0
142	6.0	CS3	1
154	6.0	MS3	1
164	6.0	CS1	1
178	6.0	CS1	1
190	6.0	MS1	1
200	6.0	CS1	0
210	6.0	CS3	1
222	6.0	CS1	1
232	6.0	CS4	0
246	6.0	MS1	1
260	6.0	CS3	1
270	6.0	MS1	1
280	6.0	MS4	1
290	6.0	MS3	1
302	6.0	MS4	1
312	6.0	CS2	1
322	6.0	MS4	1
332	6.0	MS4	0
342	6.0	MS1	1
352	6.0	CS3	1
362	6.0	MS3	1
376	6.0	MS4	1
386	6.0	MS2	1
396	6.0	CS4	1
406	6.0	MS1	1
416	6.0	MS2	1
426	6.0	MS2	1
438	6.0	CS2	1
