onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS1	1
24	6.0	CS2	1
34	6.0	MS1	1
44	6.0	MS2	1
54	6.0	MS3	1
66	6.0	CS1	1
76	6.0	MS4	1
86	6.0	MS1	1
100	6.0	CS4	1
110	6.0	CS4	0
122	6.0	MS2	1
140	6.0	CS4	1
150	6.0	CS3	1
162	6.0	CS4	1
172	6.0	MS4	1
182	6.0	CS3	0
194	6.0	MS3	1
204	6.0	MS2	1
214	6.0	MS2	1
230	6.0	MS4	1
240	6.0	CS1	1
250	6.0	CS1	1
264	6.0	CS2	1
274	6.0	MS3	1
284	6.0	MS1	1
296	6.0	CS2	1
308	6.0	MS3	1
318	6.0	CS3	1
328	6.0	MS4	1
340	6.0	CS3	1
350	6.0	MS2	1
360	6.0	CS2	1
370	6.0	CS4	1
384	6.0	MS1	1
394	6.0	MS3	1
406	6.0	CS2	1
416	6.0	CS3	1
426	6.0	CS1	1
438	6.0	MS4	1
