onset	duration	trial_type	correct
4	6.0	MS3	0
14	6.0	CS3	1
24	6.0	CS1	1
34	6.0	MS1	1
44	6.0	MS2	1
60	6.0	MS3	0
74	6.0	CS2	1
84	6.0	MS2	1
96	6.0	MS1	1
108	6.0	MS3	1
118	6.0	MS4	1
132	6.0	CS4	1
142	6.0	CS4	1
152	6.0	CS1	1
162	6.0	CS2	1
176	6.0	CS1	1
186	6.0	MS4	0
198	6.0	MS4	1
208	6.0	MS4	1
220	6.0	CS1	1
230	6.0	CS3	1
240	6.0	CS2	1
250	6.0	MS1	1
260	6.0	CS4	1
272	6.0	CS2	1
284	6.0	CS4	1
294	6.0	MS1	1
304	6.0	CS2	1
318	6.0	MS4	1
328	6.0	MS3	1
340	6.0	MS2	1
350	6.0	MS1	1
360	6.0	MS3	0
370	6.0	CS1	1
382	6.0	CS3	1
392	6.0	CS3	0
406	6.0	CS3	1
416	6.0	MS2	1
426	6.0	CS4	1
438	6.0	MS2	1
