onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	CS1	1
24	6.0	CS2	1
34	6.0	MS1	1
44	6.0	CS1	1
54	6.0	MS3	1
66	6.0	CS1	1
76	6.0	CS3	1
86	6.0	MS4	1
96	6.0	CS4	0
110	6.0	MS1	1
120	6.0	CS3	1
130	6.0	CS2	0
142	6.0	MS4	1
152	6.0	CS3	1
162	6.0	CS4	1
172	6.0	MS3	1
182	6.0	MS3	1
196	6.0	MS3	0
208	6.0	CS2	1
218	6.0	MS4	1
234	6.0	CS4	1
246	6.0	MS1	0
256	6.0	MS2	1
266	6.0	MS4	1
278	6.0	MS2	1
288	6.0	MS2	1
302	6.0	CS3	1
316	6.0	MS1	1
328	6.0	CS3	1
344	6.0	MS4	0
354	6.0	MS3	1
366	6.0	CS4	1
376	6.0	MS2	1
386	6.0	CS1	0
398	6.0	MS2	1
408	6.0	CS4	1
418	6.0	CS1	1
428	6.0	MS1	1
438	6.0	CS2	1
