onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS4	1
24	6.0	MS3	1
34	6.0	MS3	0
48	6.0	MS1	0
58	6.0	MS1	0
68	6.0	MS4	1
78	6.0	CS2	1
88	6.0	CS2	1
98	6.0	CS3	1
108	6.0	MS4	1
120	6.0	CS4	1
130	6.0	CS2	1
140	6.0	CS4	0
150	6.0	CS3	1
160	6.0	CS4	1
170	6.0	MS4	1
182	6.0	CS3	0
192	6.0	MS2	1
202	6.0	CS3	0
214	6.0	MS1	1
226	6.0	CS1	1
236	6.0	MS2	1
250	6.0	MS3	1
262	6.0	MS1	0
274	6.0	CS4	1
286	6.0	MS3	1
296	6.0	CS3	1
306	6.0	MS3	0
316	6.0	MS1	1
326	6.0	MS2	1
342	6.0	MS2	0
352	6.0	CS1	1
366	6.0	CS4	1
378	6.0	CS1	1
388	6.0	CS1	0
404	6.0	CS2	1
416	6.0	MS4	1
428	6.0	CS2	1
438	6.0	CS1	1
