onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	MS2	1
26	6.0	CS2	1
36	6.0	CS3	1
50	6.0	CS1	1
60	6.0	CS4	1
70	6.0	CS3	1
84	6.0	MS3	0
94	6.0	MS4	1
106	6.0	CS4	1
116	6.0	CS1	1
128	6.0	MS3	0
142	6.0	CS2	1
154	6.0	MS2	0
168	6.0	MS1	1
178	6.0	CS1	1
188	6.0	CS1	1
198	6.0	MS4	1
208	6.0	CS2	1
218	6.0	MS3	0
230	6.0	MS2	1
240	6.0	MS4	1
250	6.0	MS2	1
260	6.0	MS3	0
270	6.0	CS1	1
286	6.0	MS1	1
296	6.0	MS1	1
306	6.0	MS2	1
316	6.0	MS1	1
328	6.0	CS3	1
340	6.0	CS2	1
354	6.0	CS4	1
364	6.0	MS4	1
374	6.0	MS3	1
386	6.0	CS4	1
396	6.0	CS4	1
408	6.0	MS4	1
418	6.0	MS1	1
428	6.0	CS3	1
438	6.0	CS2	1
