onset	duration	trial_type	correct
4	6.0	MS4	1
16	6.0	CS4	1
26	6.0	MS1	1
38	6.0	MS3	0
48	6.0	CS2	1
64	6.0	MS1	1
74	6.0	CS2	1
84	6.0	MS3	1
96	6.0	MS3	1
106	6.0	MS2	1
116	6.0	MS1	1
126	6.0	CS4	1
136	6.0	CS4	1
146	6.0	CS3	1
156	6.0	CS4	1
170	6.0	MS2	1
180	6.0	CS2	1
190	6.0	CS2	1
200	6.0	MS4	1
210	6.0	CS2	1
222	6.0	MS4	1
234	6.0	MS2	1
248	6.0	MS4	1
258	6.0	CS1	0
268	6.0	MS2	1
282	6.0	CS4	1
292	6.0	MS4	1
302	6.0	CS3	1
314	6.0	CS3	1
324	6.0	MS3	1
334	6.0	CS1	1
344	6.0	CS1	1
354	6.0	MS3	1
368	6.0	CS1	1
380	6.0	CS3	1
392	6.0	CS1	1
406	6.0	MS1	1
416	6.0	CS3	1
426	6.0	MS1	1
438	6.0	MS2	1
