onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	MS4	1
28	6.0	CS1	1
40	6.0	CS2	0
50	6.0	MS1	1
60	6.0	MS2	1
70	6.0	CS2	1
80	6.0	CS2	0
92	6.0	CS2	1
104	6.0	MS1	1
114	6.0	MS3	1
124	6.0	MS2	1
134	6.0	MS2	1
148	6.0	CS3	1
160	6.0	MS3	0
170	6.0	CS4	1
180	6.0	MS4	1
192	6.0	CS4	1
204	6.0	MS2	1
216	6.0	MS3	0
226	6.0	MS4	1
238	6.0	MS3	0
250	6.0	CS3	1
262	6.0	CS1	0
276	6.0	CS4	1
290	6.0	MS2	1
300	6.0	CS3	1
314	6.0	MS1	1
326	6.0	MS4	1
338	6.0	MS1	1
348	6.0	CS1	0
358	6.0	CS4	1
368	6.0	CS3	1
378	6.0	MS3	1
388	6.0	CS3	1
398	6.0	MS4	1
408	6.0	CS1	1
418	6.0	CS1	1
428	6.0	MS1	1
438	6.0	CS4	1
