onset	duration	trial_type	correct
4	6.0	MS3	1
14	6.0	MS2	1
24	6.0	CS3	1
38	6.0	CS1	0
50	6.0	CS2	0
60	6.0	CS4	0
70	6.0	MS4	1
82	6.0	CS2	1
92	6.0	MS4	1
102	6.0	MS2	0
112	6.0	CS4	1
126	6.0	MS4	1
136	6.0	CS2	0
148	6.0	CS1	1
158	6.0	MS1	0
174	6.0	CS4	1
184	6.0	CS2	1
194	6.0	CS1	1
204	6.0	MS2	1
218	6.0	CS3	1
230	6.0	MS3	1
240	6.0	CS3	0
250	6.0	MS1	1
260	6.0	CS1	1
270	6.0	CS3	1
282	6.0	CS4	1
294	6.0	MS3	1
306	6.0	MS2	1
316	6.0	MS4	1
330	6.0	CS4	1
344	6.0	MS2	1
354	6.0	MS3	0
366	6.0	MS1	1
376	6.0	CS3	1
386	6.0	CS2	0
396	6.0	MS1	0
406	6.0	MS1	1
418	6.0	MS4	0
428	6.0	CS1	1
438	6.0	MS3	0
