onset	duration	trial_type	correct
4	6.0	CS2	0
14	6.0	CS2	1
24	6.0	MS3	1
34	6.0	CS1	1
44	6.0	CS3	1
54	6.0	CS2	0
64	6.0	CS1	1
74	6.0	MS4	0
84	6.0	MS1	0
94	6.0	MS4	1
104	6.0	MS3	1
116	6.0	MS3	1
126	6.0	CS4	1
138	6.0	CS1	1
148	6.0	CS2	0
162	6.0	MS2	0
174	6.0	CS4	1
184	6.0	CS2	1
194	6.0	MS4	1
208	6.0	CS1	1
218	6.0	MS1	0
230	6.0	MS3	1
242	6.0	CS3	1
256	6.0	MS1	1
266	6.0	MS3	1
278	6.0	MS1	1
292	6.0	CS4	0
302	6.0	MS4	1
314	6.0	CS4	0
326	6.0	MS2	1
336	6.0	MS2	1
350	6.0	MS2	1
360	6.0	CS3	0
370	6.0	CS4	0
386	6.0	MS4	1
396	6.0	CS1	1
408	6.0	CS3	1
418	6.0	MS1	1
428	6.0	CS3	1
438	6.0	MS2	1
