onset	duration	trial_type	correct
4	6.0	MS3	1
16	6.0	CS1	1
26	6.0	MS3	1
36	6.0	MS1	1
48	6.0	CS3	1
60	6.0	MS4	1
72	6.0	MS1	1
82	6.0	MS3	1
92	6.0	CS2	1
102	6.0	CS1	1
112	6.0	CS2	1
122	6.0	MS4	1
132	6.0	CS2	1
144	6.0	MS2	1
158	6.0	CS2	1
172	6.0	MS4	1
182	6.0	CS4	1
192	6.0	MS4	1
202	6.0	MS1	1
214	6.0	MS3	1
224	6.0	CS4	1
238	6.0	CS3	0
248	6.0	MS1	1
260	6.0	CS1	1
270	6.0	CS1	1
286	6.0	MS1	0
298	6.0	MS2	1
308	6.0	CS3	1
318	6.0	CS4	1
328	6.0	CS3	1
338	6.0	MS4	1
354	6.0	CS1	1
364	6.0	MS2	1
374	6.0	MS3	1
386	6.0	CS4	1
396	6.0	MS2	1
408	6.0	CS3	1
418	6.0	MS2	1
428	6.0	CS4	1
438	6.0	CS2	1
