onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS3	1
26	6.0	MS3	1
40	6.0	CS3	1
50	6.0	MS3	1
60	6.0	CS2	1
70	6.0	CS2	1
80	6.0	CS4	1
92	6.0	MS3	1
102	6.0	MS1	1
118	6.0	MS4	1
128	6.0	CS1	1
138	6.0	CS1	1
148	6.0	MS1	1
158	6.0	CS3	0
168	6.0	CS2	1
178	6.0	MS4	1
188	6.0	CS3	1
200	6.0	CS4	1
212	6.0	MS2	1
222	6.0	MS2	1
232	6.0	MS4	1
242	6.0	MS2	1
254	6.0	CS2	1
264	6.0	CS3	1
274	6.0	CS4	0
284	6.0	MS2	1
294	6.0	CS4	1
304	6.0	CS2	1
320	6.0	CS1	1
334	6.0	MS4	1
346	6.0	CS1	1
356	6.0	CS3	1
368	6.0	MS4	1
378	6.0	MS1	1
388	6.0	CS4	0
404	6.0	MS3	0
416	6.0	CS1	1
426	6.0	MS2	1
438	6.0	MS1	1
