onset	duration	trial_type	correct
4	6.0	MS3	1
14	6.0	MS4	1
24	6.0	CS4	1
36	6.0	MS4	1
46	6.0	CS3	1
58	6.0	MS4	1
68	6.0	MS1	0
78	6.0	CS4	1
88	6.0	MS1	1
98	6.0	MS4	1
114	6.0	CS2	1
128	6.0	MS1	1
138	6.0	MS3	1
152	6.0	CS1	1
164	6.0	CS1	1
174	6.0	CS3	1
188	6.0	CS3	1
198	6.0	CS3	1
208	6.0	MS3	1
222	6.0	CS4	1
232	6.0	MS3	1
242	6.0	CS3	1
252	6.0	CS4	1
264	6.0	CS1	1
274	6.0	CS1	1
284	6.0	MS2	1
294	6.0	MS3	1
304	6.0	CS2	1
314	6.0	MS2	1
324	6.0	MS1	1
336	6.0	CS4	1
346	6.0	MS2	1
358	6.0	CS2	0
368	6.0	CS1	1
378	6.0	CS2	1
388	6.0	MS4	1
400	6.0	CS2	1
416	6.0	MS1	1
428	6.0	MS2	1
438	6.0	MS2	1
