onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	CS1	1
24	6.0	CS4	1
36	6.0	MS2	0
46	6.0	MS4	0
58	6.0	CS2	1
68	6.0	MS2	1
78	6.0	CS1	1
88	6.0	MS4	0
98	6.0	MS3	1
108	6.0	CS1	1
118	6.0	CS3	1
128	6.0	MS1	1
138	6.0	MS2	0
148	6.0	MS3	1
158	6.0	MS4	1
168	6.0	CS1	1
182	6.0	MS4	1
194	6.0	MS4	1
204	6.0	CS4	1
214	6.0	CS4	1
224	6.0	CS2	1
236	6.0	MS3	1
246	6.0	MS2	1
258	6.0	MS2	1
274	6.0	MS3	1
286	6.0	CS2	1
302	6.0	CS3	1
312	6.0	CS3	1
324	6.0	CS3	1
338	6.0	CS4	1
350	6.0	MS1	1
360	6.0	MS1	1
370	6.0	CS2	1
380	6.0	CS2	1
392	6.0	CS4	1
402	6.0	CS3	0
412	6.0	MS3	1
422	6.0	MS1	1
438	6.0	CS1	0
