onset	duration	trial_type	correct
4	6.0	CS3	1
18	6.0	MS3	1
28	6.0	MS2	0
40	6.0	MS1	1
50	6.0	CS2	1
66	6.0	MS4	1
76	6.0	CS1	1
86	6.0	CS2	1
96	6.0	MS2	1
106	6.0	CS3	1
116	6.0	CS4	1
126	6.0	MS3	1
136	6.0	CS1	1
146	6.0	CS3	1
156	6.0	CS2	1
166	6.0	MS1	1
176	6.0	MS4	0
186	6.0	MS3	1
196	6.0	MS4	1
208	6.0	MS2	1
218	6.0	CS1	1
232	6.0	MS1	1
242	6.0	MS1	1
252	6.0	MS3	1
266	6.0	CS4	1
280	6.0	MS2	0
292	6.0	CS1	1
304	6.0	MS1	1
318	6.0	CS2	1
328	6.0	CS3	1
338	6.0	MS4	1
348	6.0	MS2	1
358	6.0	MS3	1
372	6.0	CS3	1
384	6.0	MS4	1
396	6.0	CS2	1
406	6.0	CS4	0
418	6.0	CS4	1
428	6.0	CS1	1
438	6.0	CS4	1
