onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	MS1	1
24	6.0	CS1	1
34	6.0	CS2	1
44	6.0	CS2	1
54	6.0	CS3	1
66	6.0	CS4	1
76	6.0	MS4	1
86	6.0	MS4	1
102	6.0	CS2	1
114	6.0	CS1	1
124	6.0	MS3	1
134	6.0	CS3	1
144	6.0	MS3	1
156	6.0	MS1	1
168	6.0	MS2	1
180	6.0	CS2	1
190	6.0	MS1	1
200	6.0	MS3	1
210	6.0	CS4	1
220	6.0	CS1	1
234	6.0	MS1	1
244	6.0	MS2	1
258	6.0	MS1	1
270	6.0	MS4	1
280	6.0	MS3	0
292	6.0	CS4	1
306	6.0	CS4	1
316	6.0	CS3	1
326	6.0	MS4	1
336	6.0	MS2	1
346	6.0	CS4	1
360	6.0	CS1	1
374	6.0	MS2	1
384	6.0	MS2	1
394	6.0	CS1	1
404	6.0	CS3	1
416	6.0	MS3	1
428	6.0	MS4	1
438	6.0	CS2	0
