onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS3	1
24	6.0	MS1	1
34	6.0	CS1	1
44	6.0	CS2	1
54	6.0	MS4	1
64	6.0	MS4	1
78	6.0	CS3	1
94	6.0	MS3	1
104	6.0	CS3	1
114	6.0	CS1	1
124	6.0	MS2	1
138	6.0	CS2	1
148	6.0	MS2	1
158	6.0	MS4	1
168	6.0	MS3	1
180	6.0	MS2	1
194	6.0	CS1	1
204	6.0	MS3	1
214	6.0	CS4	1
224	6.0	CS3	1
234	6.0	MS2	1
244	6.0	CS4	0
256	6.0	CS1	1
268	6.0	CS2	1
278	6.0	MS1	1
288	6.0	CS4	1
300	6.0	CS4	1
310	6.0	MS4	1
320	6.0	CS2	1
332	6.0	CS4	1
342	6.0	MS3	0
356	6.0	MS1	1
368	6.0	CS1	1
378	6.0	CS3	1
390	6.0	CS2	1
406	6.0	MS1	1
416	6.0	MS4	1
428	6.0	CS3	1
438	6.0	MS1	1
