onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	CS2	1
24	6.0	MS4	1
36	6.0	MS1	0
46	6.0	MS2	0
58	6.0	CS1	1
68	6.0	CS1	1
78	6.0	MS1	1
92	6.0	CS1	1
102	6.0	MS2	0
112	6.0	MS4	1
122	6.0	CS1	1
134	6.0	MS4	1
144	6.0	CS3	1
158	6.0	MS3	0
168	6.0	CS3	1
180	6.0	MS3	1
190	6.0	CS2	0
200	6.0	CS1	1
212	6.0	MS1	1
222	6.0	CS3	1
232	6.0	CS3	1
242	6.0	MS2	1
254	6.0	MS3	1
270	6.0	CS4	1
284	6.0	MS1	1
294	6.0	CS2	0
308	6.0	CS4	1
318	6.0	MS2	0
330	6.0	CS2	1
340	6.0	CS2	1
352	6.0	CS3	1
362	6.0	MS3	1
372	6.0	CS4	1
382	6.0	MS1	1
392	6.0	MS4	0
402	6.0	MS3	1
416	6.0	MS4	1
428	6.0	MS2	1
438	6.0	CS4	1
