onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	CS3	1
24	6.0	CS3	1
34	6.0	CS4	1
46	6.0	MS1	1
56	6.0	CS4	1
68	6.0	CS2	0
78	6.0	CS2	1
90	6.0	CS2	0
102	6.0	MS3	1
114	6.0	CS1	1
124	6.0	MS4	1
136	6.0	MS2	1
146	6.0	CS2	0
160	6.0	CS4	1
178	6.0	MS1	0
190	6.0	MS3	0
200	6.0	CS4	1
210	6.0	CS3	0
224	6.0	MS3	1
234	6.0	MS2	1
244	6.0	CS3	1
256	6.0	CS4	0
266	6.0	MS1	1
278	6.0	MS4	0
288	6.0	MS1	1
298	6.0	CS1	1
308	6.0	CS1	1
322	6.0	MS2	0
332	6.0	CS1	0
344	6.0	MS1	0
354	6.0	MS4	1
364	6.0	MS4	1
374	6.0	MS2	1
388	6.0	CS3	0
398	6.0	CS2	0
408	6.0	MS2	1
418	6.0	MS3	1
428	6.0	MS3	1
438	6.0	MS4	1
