onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS1	0
30	6.0	MS1	1
40	6.0	MS4	0
50	6.0	MS3	0
60	6.0	CS4	1
70	6.0	CS2	1
80	6.0	CS2	0
90	6.0	MS1	1
102	6.0	MS4	1
112	6.0	MS1	1
122	6.0	CS3	1
134	6.0	CS2	0
148	6.0	CS1	1
158	6.0	MS2	1
168	6.0	CS1	1
178	6.0	CS4	1
188	6.0	CS1	1
198	6.0	MS4	0
208	6.0	CS1	0
224	6.0	MS4	1
236	6.0	MS2	1
248	6.0	MS3	0
260	6.0	CS4	0
274	6.0	CS3	1
284	6.0	MS2	0
294	6.0	MS2	1
304	6.0	CS2	0
314	6.0	MS3	1
324	6.0	CS3	0
336	6.0	MS3	0
346	6.0	MS3	1
358	6.0	CS3	0
372	6.0	MS2	1
382	6.0	MS1	1
394	6.0	CS4	1
404	6.0	CS3	1
416	6.0	CS4	1
428	6.0	CS2	1
438	6.0	MS4	1
