onset	duration	trial_type	correct
4	6.0	CS3	1
16	6.0	CS3	1
26	6.0	MS2	1
40	6.0	CS1	1
50	6.0	CS1	1
60	6.0	MS4	1
76	6.0	MS4	1
86	6.0	CS1	1
96	6.0	MS1	1
108	6.0	CS2	1
118	6.0	CS4	1
134	6.0	MS3	1
148	6.0	MS2	1
162	6.0	MS1	1
174	6.0	CS4	1
184	6.0	MS1	1
194	6.0	MS3	1
204	6.0	MS1	1
214	6.0	CS2	1
224	6.0	MS3	1
234	6.0	MS3	1
244	6.0	CS2	1
258	6.0	MS2	1
268	6.0	MS2	1
280	6.0	CS1	1
296	6.0	CS2	1
312	6.0	CS1	1
322	6.0	CS3	1
332	6.0	CS3	1
342	6.0	CS2	1
358	6.0	MS1	1
372	6.0	CS4	1
382	6.0	MS2	1
392	6.0	CS3	1
404	6.0	CS4	1
418	6.0	MS3	1
430	6.0	MS4	1
446	6.0	MS4	1
456	6.0	MS4	1
466	6.0	CS4	1
