onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	MS2	1
26	6.0	MS3	1
38	6.0	CS2	1
48	6.0	CS2	1
60	6.0	MS1	1
70	6.0	MS1	1
80	6.0	CS3	1
94	6.0	MS1	1
108	6.0	MS3	1
118	6.0	CS3	1
130	6.0	MS4	1
140	6.0	CS3	1
150	6.0	MS1	1
160	6.0	MS4	1
170	6.0	CS2	1
180	6.0	MS2	1
190	6.0	MS4	1
204	6.0	CS4	1
214	6.0	CS2	1
226	6.0	CS1	1
240	6.0	MS1	1
252	6.0	CS4	1
266	6.0	MS3	1
282	6.0	CS3	1
292	6.0	CS1	1
302	6.0	MS3	1
312	6.0	CS4	1
324	6.0	MS2	1
334	6.0	CS1	1
344	6.0	MS4	1
354	6.0	CS1	1
364	6.0	CS2	1
374	6.0	CS1	1
386	6.0	MS4	1
396	6.0	CS4	1
406	6.0	CS4	1
416	6.0	MS2	1
428	6.0	MS2	1
438	6.0	MS3	1
