onset	duration	trial_type	correct
4	6.0	MS1	1
14	6.0	MS3	1
24	6.0	CS2	1
36	6.0	CS4	1
50	6.0	MS2	1
60	6.0	MS3	1
70	6.0	MS4	1
80	6.0	CS1	1
90	6.0	MS4	1
100	6.0	CS2	1
110	6.0	CS4	1
124	6.0	MS3	1
134	6.0	MS2	1
146	6.0	MS4	1
156	6.0	CS4	1
166	6.0	MS1	1
176	6.0	CS3	1
186	6.0	CS1	1
196	6.0	MS1	1
208	6.0	MS1	1
220	6.0	MS3	1
234	6.0	CS1	1
244	6.0	CS3	1
256	6.0	CS1	1
268	6.0	MS1	1
280	6.0	CS3	1
290	6.0	CS3	1
302	6.0	CS4	1
312	6.0	CS1	1
326	6.0	CS2	1
336	6.0	MS2	1
346	6.0	CS4	1
356	6.0	MS2	1
366	6.0	CS2	0
376	6.0	CS3	1
386	6.0	MS4	1
400	6.0	MS4	1
410	6.0	MS2	0
424	6.0	MS3	1
436	6.0	CS2	1
