onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS4	0
26	6.0	MS2	1
40	6.0	CS2	1
50	6.0	CS4	1
60	6.0	CS4	1
70	6.0	CS1	1
80	6.0	CS2	1
90	6.0	CS3	1
100	6.0	MS2	1
110	6.0	MS2	1
120	6.0	CS2	1
134	6.0	MS4	1
146	6.0	MS1	0
156	6.0	CS3	1
168	6.0	MS4	1
178	6.0	MS3	0
188	6.0	CS4	1
202	6.0	MS3	0
216	6.0	MS1	1
230	6.0	CS3	1
240	6.0	MS3	0
250	6.0	MS3	1
260	6.0	MS2	1
272	6.0	CS2	1
288	6.0	CS2	1
298	6.0	MS1	0
308	6.0	MS4	1
320	6.0	CS1	1
332	6.0	CS4	1
342	6.0	MS3	1
352	6.0	CS3	1
362	6.0	MS1	1
372	6.0	CS1	1
382	6.0	CS4	1
394	6.0	CS1	1
404	6.0	CS3	0
418	6.0	MS4	1
428	6.0	CS1	0
438	6.0	MS1	1
