onset	duration	trial_type	correct
4	6.0	MS1	0
18	6.0	MS1	1
28	6.0	MS4	1
40	6.0	MS2	0
50	6.0	CS3	1
60	6.0	MS3	1
72	6.0	CS2	1
82	6.0	MS3	1
96	6.0	MS3	1
106	6.0	MS4	1
116	6.0	CS2	1
126	6.0	MS4	1
136	6.0	CS4	1
146	6.0	CS1	1
156	6.0	MS1	1
166	6.0	MS1	0
180	6.0	CS1	1
190	6.0	CS4	1
200	6.0	CS2	1
212	6.0	MS1	1
224	6.0	CS3	1
234	6.0	CS1	1
244	6.0	CS1	1
254	6.0	MS2	0
268	6.0	CS3	1
280	6.0	MS2	1
290	6.0	MS4	0
300	6.0	CS3	1
310	6.0	CS4	1
324	6.0	MS2	1
336	6.0	MS4	1
350	6.0	MS2	1
362	6.0	CS4	1
374	6.0	CS4	1
384	6.0	MS3	1
394	6.0	CS1	1
406	6.0	MS3	1
416	6.0	CS2	1
426	6.0	CS3	1
438	6.0	CS2	1
