onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	MS1	1
24	6.0	CS4	1
36	6.0	CS3	1
48	6.0	MS3	1
58	6.0	MS4	1
68	6.0	CS3	1
78	6.0	CS1	1
88	6.0	CS2	1
98	6.0	MS4	0
108	6.0	MS4	1
120	6.0	CS1	1
132	6.0	MS1	1
142	6.0	CS3	1
152	6.0	CS2	0
166	6.0	MS3	1
176	6.0	MS2	0
186	6.0	MS3	1
198	6.0	CS3	0
208	6.0	MS1	1
220	6.0	CS2	1
230	6.0	CS1	1
240	6.0	MS3	1
252	6.0	CS1	1
268	6.0	MS4	1
278	6.0	MS2	1
290	6.0	CS3	1
302	6.0	MS1	0
314	6.0	MS2	0
328	6.0	CS2	1
338	6.0	MS1	0
348	6.0	MS3	1
362	6.0	CS4	1
372	6.0	CS2	0
382	6.0	CS4	1
394	6.0	MS2	1
406	6.0	CS4	0
416	6.0	CS4	1
428	6.0	CS1	1
438	6.0	MS4	1
