onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	MS1	1
24	6.0	CS1	1
36	6.0	CS1	1
46	6.0	MS4	1
56	6.0	CS2	1
66	6.0	CS2	1
76	6.0	MS3	0
88	6.0	MS2	0
98	6.0	MS4	1
112	6.0	CS1	1
122	6.0	MS3	1
132	6.0	MS2	1
144	6.0	MS1	1
154	6.0	CS4	0
164	6.0	CS2	0
178	6.0	CS2	1
194	6.0	MS1	1
204	6.0	MS2	1
214	6.0	MS3	0
226	6.0	CS4	0
236	6.0	MS3	1
252	6.0	CS3	1
262	6.0	MS4	1
272	6.0	CS4	0
286	6.0	CS4	0
298	6.0	CS3	1
308	6.0	CS2	0
318	6.0	MS2	1
328	6.0	MS1	1
338	6.0	MS1	1
350	6.0	MS4	0
360	6.0	MS2	1
370	6.0	CS1	1
382	6.0	CS3	1
394	6.0	MS3	0
404	6.0	CS3	1
414	6.0	CS1	1
424	6.0	CS3	1
438	6.0	MS4	0
