onset	duration	trial_type	correct
4	6.0	MS2	1
14	6.0	CS2	0
26	6.0	CS1	1
36	6.0	CS1	1
46	6.0	CS2	1
58	6.0	CS4	0
68	6.0	CS1	1
78	6.0	MS2	1
88	6.0	CS3	1
98	6.0	MS2	0
108	6.0	MS2	1
118	6.0	MS3	1
132	6.0	MS4	1
144	6.0	MS4	1
160	6.0	MS4	1
172	6.0	MS3	1
182	6.0	MS1	0
196	6.0	MS1	1
208	6.0	MS1	1
220	6.0	CS1	1
230	6.0	MS1	1
244	6.0	CS2	0
254	6.0	MS3	1
264	6.0	CS3	1
274	6.0	MS4	1
284	6.0	MS4	1
294	6.0	CS1	0
306	6.0	MS2	1
318	6.0	CS4	1
330	6.0	CS2	1
340	6.0	CS4	0
352	6.0	MS3	1
362	6.0	CS4	1
372	6.0	MS3	0
386	6.0	CS3	1
398	6.0	CS3	1
408	6.0	CS4	1
418	6.0	MS1	1
428	6.0	CS2	1
438	6.0	CS3	0
