onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	MS1	1
24	6.0	MS2	0
34	6.0	CS2	1
44	6.0	MS1	1
56	6.0	MS3	0
68	6.0	MS4	1
80	6.0	CS1	0
90	6.0	CS3	0
100	6.0	MS2	1
110	6.0	MS4	1
120	6.0	MS3	0
130	6.0	MS3	1
140	6.0	MS2	1
152	6.0	CS4	0
164	6.0	MS1	1
178	6.0	CS3	1
188	6.0	CS2	1
200	6.0	MS4	0
212	6.0	CS3	1
224	6.0	CS1	1
236	6.0	CS2	0
252	6.0	CS2	1
262	6.0	CS1	1
272	6.0	MS1	0
282	6.0	CS4	0
292	6.0	MS3	1
302	6.0	CS4	1
312	6.0	MS4	1
322	6.0	MS1	1
338	6.0	CS1	0
348	6.0	CS4	1
362	6.0	MS2	1
372	6.0	MS2	1
384	6.0	CS1	1
398	6.0	CS2	0
408	6.0	MS4	1
418	6.0	CS3	1
428	6.0	MS3	1
438	6.0	CS3	1
