onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS4	1
26	6.0	MS1	1
36	6.0	MS2	1
46	6.0	MS3	1
58	6.0	MS3	1
72	6.0	CS1	1
86	6.0	MS4	1
96	6.0	MS2	1
106	6.0	MS2	1
116	6.0	CS3	0
126	6.0	MS2	0
136	6.0	CS1	1
146	6.0	CS3	1
156	6.0	MS1	1
166	6.0	MS1	1
178	6.0	CS2	0
188	6.0	MS1	1
200	6.0	CS3	1
210	6.0	CS3	1
224	6.0	CS4	1
234	6.0	CS1	1
244	6.0	CS2	1
254	6.0	MS4	0
264	6.0	CS4	0
278	6.0	CS1	1
290	6.0	MS3	1
300	6.0	MS1	1
310	6.0	CS3	0
320	6.0	CS4	0
330	6.0	MS3	1
344	6.0	MS2	1
356	6.0	CS4	0
368	6.0	MS4	0
378	6.0	CS2	1
388	6.0	CS2	1
398	6.0	CS1	1
412	6.0	MS3	0
422	6.0	CS4	1
438	6.0	CS2	1
