onset	duration	trial_type	correct
4	6.0	MS4	1
14	6.0	MS1	0
24	6.0	MS2	1
34	6.0	MS2	1
44	6.0	MS3	1
58	6.0	MS1	0
68	6.0	CS3	0
78	6.0	CS4	1
92	6.0	CS3	1
104	6.0	CS4	1
114	6.0	MS1	1
124	6.0	CS1	1
134	6.0	CS2	1
146	6.0	CS3	0
156	6.0	MS4	1
172	6.0	MS3	0
184	6.0	CS2	1
194	6.0	MS2	1
206	6.0	CS4	1
218	6.0	CS1	0
230	6.0	CS3	1
244	6.0	MS1	0
258	6.0	MS3	1
272	6.0	MS2	1
282	6.0	MS1	1
292	6.0	MS4	0
302	6.0	CS2	1
316	6.0	CS4	1
326	6.0	MS4	1
336	6.0	MS4	1
346	6.0	MS2	1
356	6.0	CS2	0
366	6.0	CS3	1
376	6.0	CS1	1
386	6.0	CS1	1
398	6.0	CS1	1
408	6.0	MS3	1
418	6.0	CS2	1
428	6.0	MS3	1
438	6.0	CS4	1
