onset	duration	trial_type	correct
4	6.0	MS1	1
16	6.0	MS1	1
28	6.0	MS2	1
38	6.0	CS4	0
48	6.0	MS1	1
58	6.0	CS1	1
68	6.0	MS4	1
78	6.0	MS4	0
88	6.0	MS3	1
104	6.0	MS3	1
114	6.0	MS2	1
124	6.0	MS3	1
134	6.0	CS1	1
146	6.0	CS2	0
158	6.0	MS4	1
172	6.0	MS4	1
182	6.0	CS3	1
194	6.0	CS2	1
204	6.0	CS3	1
214	6.0	CS1	0
224	6.0	CS4	0
234	6.0	CS1	0
244	6.0	CS2	1
254	6.0	CS2	1
264	6.0	MS2	1
274	6.0	CS3	1
284	6.0	MS4	1
296	6.0	MS2	1
310	6.0	CS4	0
320	6.0	CS3	1
330	6.0	MS1	1
340	6.0	MS2	1
352	6.0	CS3	0
364	6.0	MS1	1
378	6.0	MS3	1
390	6.0	CS4	0
402	6.0	MS3	1
412	6.0	CS4	0
424	6.0	CS2	1
436	6.0	CS1	1
