onset	duration	trial_type	correct
4	6.0	CS2	1
14	6.0	CS3	1
24	6.0	MS2	1
34	6.0	CS4	1
48	6.0	MS2	1
60	6.0	MS2	1
74	6.0	MS4	1
84	6.0	MS3	1
94	6.0	MS3	1
106	6.0	CS3	1
116	6.0	CS4	1
126	6.0	CS4	1
136	6.0	MS2	1
146	6.0	MS1	1
158	6.0	MS3	0
168	6.0	CS3	1
180	6.0	CS1	0
190	6.0	CS3	1
200	6.0	CS2	0
210	6.0	MS4	1
220	6.0	MS4	1
230	6.0	CS1	1
242	6.0	CS4	1
254	6.0	MS3	1
266	6.0	CS1	1
276	6.0	CS4	1
286	6.0	CS3	0
298	6.0	MS1	1
312	6.0	MS3	1
322	6.0	MS1	1
336	6.0	CS2	1
348	6.0	MS1	1
362	6.0	MS1	1
372	6.0	MS4	1
382	6.0	CS2	1
392	6.0	MS2	1
402	6.0	CS2	1
416	6.0	MS4	1
428	6.0	CS1	1
438	6.0	CS1	1
