onset	duration	trial_type	correct
4	6.0	CS3	1
14	6.0	MS3	1
24	6.0	MS3	1
38	6.0	MS4	1
50	6.0	MS2	1
60	6.0	CS3	1
70	6.0	CS4	1
80	6.0	MS3	1
90	6.0	CS1	1
100	6.0	CS3	1
112	6.0	MS1	1
128	6.0	MS3	1
138	6.0	CS2	1
148	6.0	CS4	1
160	6.0	CS1	1
170	6.0	MS1	0
180	6.0	MS1	1
190	6.0	MS4	1
204	6.0	CS3	1
214	6.0	MS4	1
224	6.0	CS2	1
234	6.0	MS1	1
250	6.0	CS1	1
260	6.0	MS4	0
272	6.0	CS2	1
282	6.0	CS1	0
292	6.0	MS2	1
304	6.0	MS2	1
314	6.0	MS2	1
328	6.0	MS3	1
338	6.0	MS1	1
348	6.0	CS4	1
360	6.0	CS2	1
374	6.0	CS3	1
384	6.0	MS2	1
394	6.0	MS4	1
404	6.0	CS4	1
414	6.0	CS1	1
428	6.0	CS4	1
438	6.0	CS2	1
