onset	duration	trial_type	correct
4	6.0	MS2	0
18	6.0	CS4	1
28	6.0	MS3	1
40	6.0	MS3	1
50	6.0	MS2	1
60	6.0	CS3	1
76	6.0	CS1	0
86	6.0	CS1	1
98	6.0	MS4	1
108	6.0	MS4	1
120	6.0	CS2	0
132	6.0	MS2	1
142	6.0	CS4	1
152	6.0	CS4	1
162	6.0	CS1	1
178	6.0	MS4	1
188	6.0	MS2	1
200	6.0	MS3	1
212	6.0	MS1	1
222	6.0	CS2	1
238	6.0	CS2	1
248	6.0	MS2	1
258	6.0	MS1	1
268	6.0	MS1	1
282	6.0	CS3	1
294	6.0	CS2	1
304	6.0	CS1	0
314	6.0	CS4	1
326	6.0	MS1	1
336	6.0	CS1	1
346	6.0	MS1	1
356	6.0	MS3	1
366	6.0	MS4	1
376	6.0	CS3	1
386	6.0	CS3	1
396	6.0	CS2	1
406	6.0	CS4	0
418	6.0	MS4	1
428	6.0	MS3	1
438	6.0	CS3	1
