onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS1	1
24	6.0	CS4	1
34	6.0	MS4	0
48	6.0	MS3	0
62	6.0	CS4	1
72	6.0	MS3	1
82	6.0	MS4	0
92	6.0	CS3	1
102	6.0	MS2	1
112	6.0	MS1	1
124	6.0	MS4	1
138	6.0	CS2	0
148	6.0	CS3	1
160	6.0	MS4	1
172	6.0	MS2	0
182	6.0	CS3	1
192	6.0	CS3	1
202	6.0	MS1	0
216	6.0	MS2	1
226	6.0	CS2	1
236	6.0	MS1	0
246	6.0	CS2	1
260	6.0	MS3	1
274	6.0	CS2	1
286	6.0	MS1	1
296	6.0	CS1	1
310	6.0	CS2	1
320	6.0	MS3	0
332	6.0	CS4	1
344	6.0	MS2	1
356	6.0	CS1	1
366	6.0	CS4	1
376	6.0	CS4	1
388	6.0	CS1	0
398	6.0	MS2	1
408	6.0	MS4	1
418	6.0	CS1	1
428	6.0	MS3	0
438	6.0	CS3	1
