onset	duration	trial_type	correct
4	6.0	CS1	1
14	6.0	MS3	0
24	6.0	CS4	1
34	6.0	MS2	1
44	6.0	CS3	1
56	6.0	MS2	1
68	6.0	CS3	1
78	6.0	CS1	1
90	6.0	CS1	1
100	6.0	MS4	1
114	6.0	MS2	1
124	6.0	CS4	0
136	6.0	CS2	1
148	6.0	MS4	1
158	6.0	MS2	1
168	6.0	MS3	1
178	6.0	CS3	1
190	6.0	MS3	1
204	6.0	CS2	0
214	6.0	MS4	1
228	6.0	MS1	1
242	6.0	MS3	1
254	6.0	CS3	1
264	6.0	CS4	1
274	6.0	MS4	0
286	6.0	MS1	1
296	6.0	MS1	1
306	6.0	CS2	0
316	6.0	CS2	1
328	6.0	MS1	1
342	6.0	CS4	1
352	6.0	MS3	1
362	6.0	MS2	1
372	6.0	CS2	1
382	6.0	CS1	0
396	6.0	MS4	1
406	6.0	CS4	1
416	6.0	MS1	1
428	6.0	CS1	0
438	6.0	CS3	1
