onset	duration	trial_type	correct
4	6.0	CS4	0
14	6.0	MS4	1
26	6.0	MS1	1
36	6.0	MS2	0
46	6.0	CS3	1
56	6.0	MS2	1
66	6.0	CS4	0
76	6.0	MS3	1
88	6.0	CS1	1
98	6.0	CS4	1
110	6.0	MS1	0
120	6.0	MS1	0
130	6.0	CS2	0
144	6.0	CS2	1
156	6.0	MS3	1
170	6.0	CS1	1
180	6.0	CS3	0
190	6.0	MS1	1
202	6.0	CS4	0
214	6.0	CS2	0
226	6.0	MS1	1
236	6.0	MS3	0
246	6.0	MS4	0
260	6.0	MS3	1
270	6.0	CS1	1
284	6.0	MS2	1
294	6.0	CS2	1
306	6.0	CS3	1
318	6.0	CS3	1
328	6.0	MS4	0
342	6.0	MS4	0
352	6.0	CS3	1
364	6.0	MS4	0
374	6.0	CS2	1
384	6.0	MS2	0
396	6.0	CS1	1
408	6.0	CS4	1
418	6.0	CS1	1
428	6.0	MS3	1
438	6.0	MS2	1
