onset	duration	trial_type	correct
4	6.0	CS4	1
14	6.0	CS1	1
26	6.0	MS4	1
36	6.0	CS3	1
48	6.0	MS3	1
58	6.0	MS4	0
68	6.0	CS4	1
78	6.0	CS4	1
90	6.0	CS2	1
102	6.0	CS2	1
112	6.0	CS4	1
124	6.0	CS1	1
134	6.0	CS1	1
144	6.0	MS4	1
154	6.0	MS1	1
164	6.0	CS1	0
176	6.0	MS2	1
188	6.0	MS1	1
198	6.0	CS3	1
208	6.0	MS1	1
220	6.0	MS2	1
230	6.0	CS3	1
242	6.0	MS1	1
254	6.0	MS3	1
264	6.0	CS2	1
278	6.0	CS4	0
288	6.0	MS2	1
298	6.0	MS2	1
308	6.0	MS3	1
320	6.0	CS3	1
330	6.0	CS2	1
342	6.0	CS3	1
352	6.0	MS2	1
368	6.0	MS3	1
380	6.0	CS2	1
390	6.0	MS4	1
404	6.0	CS1	1
414	6.0	MS1	1
424	6.0	MS3	1
438	6.0	MS4	1
